x,y,vx,e,theta_e,mode
3.8516036201650623,-1.1069660750768504,2.2601992834471454,0.021026958277372935,0.021419646534950987,HIGH
3.8508696372354057,-1.109103800049045,2.2602685422366475,0.021084740010820273,0.02031908373955016,HIGH
3.8501338109200067,-1.1112409670715355,2.2603392809379943,0.021140569417387158,0.01922510181080117,HIGH
3.849396168839435,-1.1133775857052877,2.2604113834385657,0.021194476493720603,0.018139608168946886,HIGH
3.8486567380107375,-1.1155136652400472,2.260484748059597,0.02124649046116769,0.017064383079211654,HIGH
3.8479155449429414,-1.117649214736602,2.2605592864478594,0.021296639880892226,0.01600108281266266,HIGH
3.8471726157229758,-1.1197842430653964,2.2606349224375104,0.021344952758114218,0.014951242929457598,HIGH
3.8464279760926052,-1.1219187589416568,2.2607115909033304,0.021391456636099718,0.013916281668012953,HIGH
3.8456816515169447,-1.1240527709571866,2.260789236623397,0.02143617868050906,0.01289750342443563,HIGH
3.8449336672450958,-1.126186287608987,2.2608678131663305,0.02147914575469361,0.01189610230735405,HIGH
3.8441840483634278,-1.12831931732486,2.2609472818155902,0.02152038448650223,0.010913165754064202,HIGH
3.843432819842002,-1.130451868486146,2.261027610540897,0.021559921327141972,0.00994967819466841,HIGH
3.8426800065746156,-1.1325839494477508,2.2611087730246897,0.021597782602612817,0.009006524751636213,HIGH
3.841925633412925,-1.1347155685556096,2.2611907477495943,0.021633994558219016,0.008084494962941058,HIGH
3.841169725195076,-1.1368467341617385,2.261273517151148,0.021668583396635323,0.007184286517647243,HIGH
3.8404123067692626,-1.1389774546370164,2.2613570668385248,0.02170157530998696,0.006306508993505933,HIGH
3.8396534030126097,-1.141107738381843,2.261441384884665,0.021732996506384238,0.005451687586802922,HIGH
3.838893038845746,-1.1432375938348114,2.2615264611860804,0.021762873231332306,0.00462026682535055,HIGH
3.838131239243437,-1.1453670294795302,2.261612286891613,0.02179123178441253,0.0038126142561527576,HIGH
3.8373680292416066,-1.1474960538497314,2.261698853898612,0.02181809853162523,0.003029024099890476,HIGH
3.8366034339410753,-1.149624675532791,2.2617861544142883,0.0218434999137491,0.002269720864964242,HIGH
3.8358374785083136,-1.1517529031717888,2.2618741805794693,0.02186746245107072,0.0015348629144096293,HIGH
3.835070188173504,-1.1538807454662279,2.2619629241515087,0.021890012744808784,0.0008245459795526155,HIGH
3.8343015882261766,-1.1560082111715329,2.2620523762427873,0.021911177475546762,0.00013880661480492051,HIGH
